Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cart2India SLP	5548.00	1,333	11-19 days	0.0	1.0	3	53%	0	0	1
Peach Imports	7299.00	498	13-20 days	1751.0	1.3156	4.5	84%	0	0	0
MARKET YARD	7749.00	316	19-26 days	2201.0	1.3967	5	97%	0	0	0
Kiron	14195.00	476	11-19 days	8647.0	2.5586	5	100%	0	0	0
