Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Theatre People	546.00			0.0	1.0			0	0	0
Express Delivery Retail	580.00	849		34.0	1.0623	4	83%	1	0	1
XANDZERO	621.00	627		75.0	1.1374	4.5	87%	1	0	0
