Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Headphone Zone Pvt Ltd	1999.00	67		0.0	1.0	4	72%	1	0	1
Headphone Zone Pvt Ltd	1999.00	67	6-8 days	0.0	1.0	4	72%	0	0	1
STS Shop	4403.00	1,155	10-17 days	2404.0	2.2026	4	76%	0	0	0
Peach Imports	5499.00	498	13-20 days	3500.0	2.7509	4.5	84%	0	0	0
HelloYehlo	5955.00	2,504	11-18 days	3956.0	2.979	4.5	87%	0	0	0
Cart2India SLP	6540.00	1,334	11-19 days	4541.0	3.2716	3	53%	0	0	0
