Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
E-Valley	1160.00	71		0.0	1.0	4	79%	1	0	1
Edinms Technologies	1189.00	292		29.0	1.025	4.5	92%	1	0	0
