Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1899.00	302,185		0.0	1.0	4.5	93%	1	1	1
Celestial Retail	1999.00	16		100.0	1.0527	4.5	88%	1	0	0
Express Delivery Retail	1999.00	849		100.0	1.0527	4	83%	1	0	0
THENIRVANASHOPS	1999.00	8		100.0	1.0527	4.5	88%	1	0	0
Techretailer	2049.00	142		150.0	1.079	4.5	91%	1	0	0
Dot Com Services	2099.00	695		200.0	1.1053	4	74%	1	0	0
