Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Guwahati Delight	5990.00	24		0.0	1.0	4.5	92%	0	0	0
Cart2India SLP	7148.00	1,333	11-19 days	1158.0	1.1933	3	53%	0	0	1
Peach Imports	7299.00	498	13-20 days	1309.0	1.2185	4.5	84%	0	0	0
Kiron	13520.00	476	11-19 days	7530.0	2.2571	5	100%	0	0	0
