Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SooperDeal	3268.00	53		0.0	1.0	3.5	53%	1	0	1
ShivaSheesh	3268.00	54		0.0	1.0	3	50%	1	0	0
BUYMORESAVEMORE	3270.00	3		2.0	1.0006	5	100%	1	0	0
A1Price A1Products	3848.00	7,008		580.0	1.1775	4.5	90%	1	0	0
