Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CONCEPT KART®	4370.00	46	5-7 days	0.0	1.0	4.5	80%	0	0	1
Bowzar	4375.00	438	1-4 days	5.0	1.0011	4.5	88%	0	0	0
Guwahati Delight	4390.00	24		20.0	1.0046	4.5	92%	0	0	0
