Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Headphone Zone Pvt Ltd	34990.00	67	6-8 days	0.0	1.0	4	72%	0	0	1
V direct	64989.00	20	16-23 days	29999.0	1.8574	4	80%	0	0	0
Peach Imports	64999.00	498	13-20 days	30009.0	1.8576	4.5	84%	0	0	0
MARKET YARD	74149.00	316	19-26 days	39159.0	2.1191	5	97%	0	0	0
