Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
on the web	3790.00	10,867		0.0	1.0	4	82%	1	0	0
VNSM	3790.00	102		0.0	1.0	4.5	92%	1	0	0
YahOoO	3790.00	108		0.0	1.0	4	92%	1	0	0
COLORTRADES	3790.00	944		0.0	1.0	4.5	97%	1	0	0
Appario Retail Private Ltd	3790.00	302,155		0.0	1.0	4.5	93%	1	1	1
Electro Mart	3790.00	12		0.0	1.0	3.5	67%	1	0	0
