Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MARKET YARD	14849.00	326	17-24 days	0.0	1.0	5	98%	0	0	0
Peach Imports	14999.00	498		150.0	1.0101	4.5	84%	1	0	1
