Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
e-Bazar	2414.30	44		0.0	1.0	3	52%	1	0	1
MrDeal	2479.00	16		64.7	1.0268	4	79%	1	0	0
BUYMORESAVEMORE	2599.00	3		184.7	1.0765	5	100%	1	0	0
