Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
e-Connect	8699.00	3	7-8 days	0.0	1.0	3.5	67%	0	0	0
Smart- shoppers	9989.00	95		1290.0	1.1483	3.5	69%	1	0	1
Appario Retail Private Ltd	9990.00	302,372		1291.0	1.1484	4.5	93%	1	1	0
Kiron	21800.00	476	10-18 days	13101.0	2.506	5	100%	0	0	0
