Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1399.00	302,269		0.0	1.0	4.5	93%	1	1	1
UniqueClick	1599.00	2,193		200.0	1.143	4	81%	1	0	0
AARAV EMART	1649.00	19		250.0	1.1787	4	79%	1	0	0
Express Delivery Retail	1684.00	849		285.0	1.2037	4	83%	1	0	0
Cannycom Store	1699.00	696		300.0	1.2144	4.5	93%	1	0	0
