Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
DEALS AMAZING	4990.00	1,250		0.0	1.0	4	83%	1	0	1
UnboxJapan	5654.00	668	11-19 days	664.0	1.1331	3.5	60%	0	0	0
Kiron	25175.00	476	11-19 days	20185.0	5.0451	5	100%	0	0	0
