Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1083.00	302,387		0.0	1.0	4.5	93%	1	1	1
HorizonTech B2B Solutions	1290.00	31	4-6 days	207.0	1.1911	4	81%	0	0	0
SpecialtyDistribution	1590.00		4-6 days	507.0	1.4681			0	0	0
Peach Imports	3999.00	498	13-20 days	2916.0	3.6925	4.5	84%	0	0	0
