Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1918.00	302,428		0.0	1.0	4.5	93%	1	1	1
MODA DIO PVT LTD	2299.00	78		381.0	1.1986	4.5	88%	0	0	0
