Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cart2India SLP	20150.00	1,334	10-18 days	0.0	1.0	3	53%	0	0	1
Splendid Associates	21210.00	819	18-25 days	1060.0	1.0526	5	98%	0	0	0
MARKET YARD	24254.00	325	18-25 days	4104.0	1.2037	5	98%	0	0	0
Peach Imports	24499.00	498	12-19 days	4349.0	1.2158	4.5	84%	0	0	0
Kiron	35625.00	476	10-18 days	15475.0	1.768	5	100%	0	0	0
