Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Brainwavz Audio India	799.00	651		0.0	1.0	4.5	94%	1	0	1
Brainwavz Audio India	999.00	651		200.0	1.2503	4.5	94%	0	0	1
Cart2India SLP	3548.00	1,334	10-18 days	2749.0	4.4406	3	53%	0	0	0
