Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Kohinoor06	649.00	6		0.0	1.0	2	33%	1	0	1
Cambium Retail	700.00	8,887		51.0	1.0786	4.5	89%	1	0	0
