Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ProAudioBrands	2199.00	301		0.0	1.0	4.5	98%	1	0	1
Chordstruck	2400.00		6-8 days	201.0	1.0914			0	0	0
Bajaao	2474.00	3,541		275.0	1.1251	4.5	93%	1	0	0
