Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Moon Retail Pvt Ltd	1649.00	19		0.0	1.0	3	58%	0	0	1
True Accessories	1994.00	196		345.0	1.2092	4.5	91%	1	0	0
