Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SELECTION HUB	1779.00	41		0.0	1.0	4.5	98%	1	0	1
Rozia	1799.00	96%		20.0	1.0112	Innovation	4.5	1	0	0
