Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2899.00	302,154		0.0	1.0	4.5	93%	1	1	1
Express Delivery Retail	2999.00	849		100.0	1.0345	4	83%	1	0	0
Catamont	3999.00	4	6-8 days	1100.0	1.3794	3.5	75%	0	0	0
