Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OSAKI	3900.00	1	6 days	0.0	1.0	1	0%	0	0	1
G G	4789.00	4,510	10-18 days	889.0	1.2279	4.5	86%	0	0	0
Cart2India SLP	4996.00	1,334	10-18 days	1096.0	1.281	3	53%	0	0	0
Peach Imports	4999.00	498	13-20 days	1099.0	1.2818	4.5	84%	0	0	0
Doonmac	5569.00		7-14 days	1669.0	1.4279			0	0	0
Kiron	10040.00	476	10-18 days	6140.0	2.5744	5	100%	0	0	0
