Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
AT&T Shop	1999.00	83	6-8 days	0.0	1.0	5	100%	0	0	1
G G	5056.00	4,505	11-19 days	3057.0	2.5293	4.5	87%	0	0	0
