Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Shahn Enterprises	160.00	38		0.0	1.0	4	77%	1	0	1
Shahn Enterprises	189.00	38		29.0	1.1812	4	77%	0	0	1
