Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cart2India SLP	12550.00	1,334	10-18 days	0.0	1.0	3	53%	0	0	1
MUSIC CRAFT	16400.00	224		3850.0	1.3068	4.5	79%	0	0	0
Panoply Digital	16500.00	153	5-7 days	3950.0	1.3147	4.5	92%	0	0	0
Peach Imports	21999.00	498	12-19 days	9449.0	1.7529	4.5	84%	0	0	0
