Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2499.00	302,154		0.0	1.0	4.5	93%	1	1	1
Leaf Wearables	2499.00	1,107	6-8 days	0.0	1.0	3.5	64%	0	0	0
