Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
eTechnology	1253.00	102	6 days	0.0	1.0	1.5	7%	0	0	1
clicknsave	1359.00	773	6-7 days	106.0	1.0846	4.5	81%	0	0	0
