Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	998.00	302,241		0.0	1.0	4.5	93%	1	1	1
Cannycom Store	999.00	696		1.0	1.001	4.5	93%	1	0	0
ACE E-Tail	1099.00	880		101.0	1.1012	4.5	92%	1	0	0
