Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bliss SDS	549.00	1		51.0	1.1024	4	100%	0	0	0
Osshoppers	498.00			0.0	1.0			0	0	0
Hari Om Mobile	588.00	388		90.0	1.1807	4.5	97%	1	0	1
harsh agency	500.00			2.0	1.004			0	0	0
BROTHERS RAJPOOT ACCESSORIES	799.00			301.0	1.6044			0	0	0
