Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	348.00	302,278		0.0	1.0	4.5	93%	1	1	1
FPX	399.00	115		51.0	1.1466	5	95%	1	0	0
AlpinoDotTech	399.00	90	5-7 days	51.0	1.1466	5	99%	0	0	0
