Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
YahOoO	7998.00	108		0.0	1.0	4	92%	1	0	1
WEB-TAIL	7999.00	8,105		1.0	1.0001	4	83%	1	0	0
Appario Retail Private Ltd	8999.00	302,217		1001.0	1.1252	4.5	93%	1	1	0
Starone Electronics	8999.00	26	6-8 days	1001.0	1.1252	4.5	92%	0	0	0
NAYA GADGET	12999.00	22	6-8 days	5001.0	1.6253	4	80%	0	0	0
Peach Imports	14999.00	498	13-20 days	7001.0	1.8753	4.5	84%	0	0	0
