Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
The Mahalaxmi mobile shop	1449.00			0.0	1.0			0	0	0
Appario Retail Private Ltd	1499.00	302,275		50.0	1.0345	4.5	93%	1	1	1
Pallavi Impex	1499.00			50.0	1.0345			0	0	0
