Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
VNSM	1199.00	102		0.0	1.0	4.5	92%	1	0	0
Appario Retail Private Ltd	1199.00	302,338		0.0	1.0	4.5	93%	1	1	1
Electro Mart	1199.00	12		0.0	1.0	3.5	67%	1	0	0
on the web	1199.00	10,867		0.0	1.0	4	82%	1	0	0
Gadgetfreakz75	1258.00	73		59.0	1.0492	3.5	59%	1	0	0
