Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2250.00	302,155		0.0	1.0	4.5	93%	1	1	1
CLICKBUY	2325.00	959		75.0	1.0333	4.5	88%	1	0	0
Smart- shoppers	2329.00	95		79.0	1.0351	3.5	69%	1	0	0
on the web	2330.00	10,867		80.0	1.0356	4	82%	1	0	0
ProAudioVideo	2390.00	292		140.0	1.0622	3.5	67%	0	0	0
RRSellZ	2399.00	59		149.0	1.0662	4.5	94%	1	0	0
A1Price A1Products	2400.00	7,008		150.0	1.0667	4.5	90%	1	0	0
OMNI RETAIL	2489.00	228		239.0	1.1062	4.5	84%	1	0	0
Extender	2490.00	201		240.0	1.1067	4.5	90%	1	0	0
