Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JIN Kushal Exports	399.00	42		0.0	1.0	4.5	92%	1	0	1
Best Electronics Gadgets	440.00	27		41.0	1.1028	4.5	85%	1	0	0
