Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	12499.00	302,149		0.0	1.0	4.5	93%	1	1	1
Kochar Computers	12860.00	770	3-6 days	361.0	1.0289	4.5	91%	0	0	0
KOP TECHNOS	12899.00	623		400.0	1.032	4.5	83%	1	0	0
A1Price A1Products	14990.00	7,008		2491.0	1.1993	4.5	90%	1	0	0
Extender	14990.00	201		2491.0	1.1993	4.5	90%	1	0	0
Music Square	14989.00	3	6-8 days	2490.0	1.1992	2.5	33%	0	0	0
