Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cambium Retail	8324.00	8,886		0.0	1.0	4.5	90%	1	0	0
Appario Retail Private Ltd	8324.00	302,183		0.0	1.0	4.5	93%	1	1	1
Peach Imports	14999.00	498	13-20 days	6675.0	1.8019	4.5	84%	0	0	0
