Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MUSIC CRAFT	39900.00	224		0.0	1.0	4.5	79%	0	0	1
AST Japan	62098.96	260	17-25 days	22198.96	1.5564	4.5	92%	0	0	0
