Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MARKET YARD	29699.00	325	18-25 days	0.0	1.0	5	98%	0	0	0
Peach Imports	29999.00	498	12-19 days	300.0	1.0101	4.5	84%	0	0	1
Cart2India SLP	30350.00	1,334	10-18 days	651.0	1.0219	3	53%	0	0	0
Splendid Associates	33760.00	819	18-25 days	4061.0	1.1367	5	98%	0	0	0
