Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SOUND MASTERS	5599.00	334		0.0	1.0	5	100%	1	0	0
Appario Retail Private Ltd	5599.00	302,275		0.0	1.0	4.5	93%	1	1	1
Starone Electronics	5599.00	26	5-7 days	0.0	1.0	4.5	92%	0	0	0
