Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
on web	2999.00			0.0	1.0			1	0	0
YahOoO	2999.00	108		0.0	1.0	4	92%	1	0	1
Electro Mart	2999.00	12		0.0	1.0	3.5	67%	1	0	0
VNSM	3199.00	102		200.0	1.0667	4.5	92%	1	0	0
