Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
e-Bazar	1699.00	44		0.0	1.0	3	52%	1	0	1
MrDeal	1749.00	16		50.0	1.0294	4	79%	1	0	0
AP RETAILS	1749.00	3		50.0	1.0294	4.5	100%	1	0	0
