Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ESTOKE	469.00	17		19.0	1.0422	4.5	94%	1	0	1
Shree Balaji Technology	469.00	17	5-7 days	19.0	1.0422	3.5	71%	0	0	0
WEB-TAIL	499.00	8,106		49.0	1.1089	4	83%	1	0	0
AKASHDEEP COMPUTERS	450.00	2	8-14 days	0.0	1.0	1	0%	0	0	0
NOOVA COMPUTER	599.00		5-7 days	149.0	1.3311			0	0	0
Ds mobile solutions	500.00			50.0	1.1111			0	0	0
