Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Think Of Us	499.00	546	6 days	0.0	1.0	3	50%	0	0	1
RGD e-store	850.00	3		351.0	1.7034	4.5	100%	0	0	0
