Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Musician Jack	12990.00	658		0.0	1.0	4.5	86%	1	0	0
Headphone Zone Pvt Ltd	12990.00	67		0.0	1.0	4	72%	1	0	1
STS Shop	19472.00	1,155	10-17 days	6482.0	1.499	4	76%	0	0	0
Cart2India SLP	30707.00	1,333	11-19 days	17717.0	2.3639	3	53%	0	0	0
