Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KEI HiFi	590.00	115		0.0	1.0	3.5	67%	1	0	1
WEB-TAIL	639.00	8,105		49.0	1.0831	4	83%	1	0	0
Cannycom Store	799.00	696		209.0	1.3542	4.5	93%	1	0	0
Online India	999.00	4,358		409.0	1.6932	3.5	67%	1	0	0
UniqueClick	1000.00	2,193		410.0	1.6949	4	81%	1	0	0
XANDZERO	1034.00	627		444.0	1.7525	4.5	87%	1	0	0
Khushi NX	1140.00	19	5-6 days	550.0	1.9322	4	79%	0	0	0
online kart	1150.00	124	6-8 days	560.0	1.9492	3.5	64%	0	0	0
