Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Rama's Shop Packers	5598.98	45		0.0	1.0	4.5	89%	1	0	0
ShivaSheesh	5598.98	54		0.0	1.0	3	50%	1	0	1
ecomstars	6700.00	2,859		1101.02	1.1966	4	82%	1	0	0
