Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	943.00			0.0	1.0	4.5	90%	1	1	1	2020-07-15 02:13:30.233377
Olympia Industries Ltd	1130.00			187.0	1.1983	4.5	90%	1	0	0	2020-07-15 02:13:30.233377
