Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	458.00			0.0	1.0	4.5	89%	1	1	1	2020-08-26 15:50:48.934006
HMINTERNATIONAL	599.00	678		141.0	1.3079	4.5	85%	1	0	0	2020-08-26 15:50:48.934006
