Price + Delivery	Condition	Seller Information	Delivery
  14,184.00 | Prime : No | FREE Delivery | FREE Delivery. Details	New	Zero7 Enterprise | 4.5 out of 5 stars  | 90% positive | 177 total rating	Fullfilled by Amazon
  14,184.00 | Prime : No | FREE Delivery | FREE Delivery. Details	New	Perusal | 4.5 out of 5 stars  | 89% positive | 685 total rating	Fullfilled by Amazon
