Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
SKY VENTURE	1945.00			0.0	1.0	4.5	92%	1	0	1	2020-07-27 12:55:16.569351
UniqueClick	2490.00			545.0	1.2802	4	73%	1	0	0	2020-07-27 12:55:16.569351
