Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India SLP	11785.00		22-29 days	0.0	1.0	3	44%	0	0	0	2020-07-29 08:35:11.324340
Cart2India Online	11785.00		22-29 days	0.0	1.0	3	47%	0	0	0	2020-07-29 08:35:11.324340
Color Papers	13871.00		27-34 days	2086.0	1.177	3.5	57%	0	0	0	2020-07-29 08:35:11.324340
Kiron	19410.00	477	32-46 days	7625.0	1.647	5	100%	0	0	0	2020-07-29 08:35:11.324340
