Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Color Papers	24751.00		27-34 days	59.0	1.0024	3.5	57%	0	0	0	2020-07-29 08:35:11.324340
MAY Store	24752.00		11-20 days	60.0	1.0024	3.5	58%	0	0	0	2020-07-29 08:35:11.324340
Cart2India Online	24692.00		22-29 days	0.0	1.0	3	47%	0	0	0	2020-07-29 08:35:11.324340
Cart2India SLP	24692.00		22-29 days	0.0	1.0	3	44%	0	0	0	2020-07-29 08:35:11.324340
Kiron	48910.00	477	32-46 days	24218.0	1.9808	5	100%	0	0	0	2020-07-29 08:35:11.324340
