Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	739.00			0.0	1.0	4.5	89%	1	1	1	2020-07-31 09:20:00.748368
Olympia Industries Ltd	2180.00			1441.0	2.9499	4.5	89%	1	0	0	2020-07-31 09:20:00.748368
