Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Atlantic LLC	1245.00	70		0.0	1.0	4	82%	1	0	1	2020-08-27 10:35:20.362699
Cloudtail India	1299.00			54.0	1.0434	4.5	89%	1	1	0	2020-08-27 10:35:20.362699
