Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
THE CONNECT	1016.00	9	17-18 days	0.0	1.0	3.5	67%	0	0	1	2020-07-16 08:00:26.946981
NAMO DIGITAL INDIA	1049.00	100	6-7 days	33.0	1.0325	4	83%	0	0	0	2020-07-16 08:00:26.946981
Bag Square	1170.00	19		154.0	1.1516	4	80%	1	0	0	2020-07-16 08:00:26.946981
Cloud retail india	1199.00	9		183.0	1.1801	4	78%	0	0	0	2020-07-16 08:00:26.946981
Traders JM	1199.00	13	8-10 days	183.0	1.1801	5	100%	0	0	0	2020-07-16 08:00:26.946981
