Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	499.00			0.0	1.0	4.5	89%	1	1	1	2020-08-29 09:06:08.443964
Olympia Industries Ltd	542.00			43.0	1.0862	4.5	89%	1	0	0	2020-08-29 09:06:08.443964
Buy More	599.00			100.0	1.2004	4	83%	1	0	0	2020-08-29 09:06:08.443964
Discount Junction	899.00	436		400.0	1.8016	3.5	61%	0	0	0	2020-08-29 09:06:08.443964
Timex Avtansh	899.00	6	6-7 days	400.0	1.8016	4.5	83%	0	0	0	2020-08-29 09:06:08.443964
