Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
BAG STREET	1090.00	379		0.0	1.0	4.5	91%	1	0	1	2020-07-30 07:50:01.219240
Harricane	1165.00	250		75.0	1.0688	3.5	66%	1	0	0	2020-07-30 07:50:01.219240
Click At Luggage	1165.00	713		75.0	1.0688	4.5	95%	1	0	0	2020-07-30 07:50:01.219240
Be Fit 12013	1119.00	31	10-11 days	29.0	1.0266	3.5	58%	0	0	0	2020-07-30 07:50:01.219240
THE CONNECT	1233.00	8	10-11 days	143.0	1.1312	4	75%	0	0	0	2020-07-30 07:50:01.219240
SPORTS N FITNESS	1350.00	44		260.0	1.2385	2.5	31%	0	0	0	2020-07-30 07:50:01.219240
Traders JM	1399.00	13	11-12 days	309.0	1.2835	5	100%	0	0	0	2020-07-30 07:50:01.219240
