Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Atlantic LLC	990.00	70		0.0	1.0	4	82%	1	0	1	2020-07-30 07:50:01.219240
Digitaly yours	990.00	36	8-10 days	0.0	1.0	3	53%	0	0	0	2020-07-30 07:50:01.219240
Zeus Fabrics	1099.00	28		109.0	1.1101	4.5	96%	1	0	0	2020-07-30 07:50:01.219240
SAVERA ENTERPRISES	1400.00	33		410.0	1.4141	4	79%	1	0	0	2020-07-30 07:50:01.219240
BagStop	1350.00	58	11-12 days	360.0	1.3636	3.5	57%	0	0	0	2020-07-30 07:50:01.219240
BagStop	1450.00	58	11-12 days	460.0	1.4646	3.5	57%	0	0	0	2020-07-30 07:50:01.219240
