Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Diana Korr	899.00	718		0.0	1.0	4.5	86%	1	0	1	2020-07-30 07:50:01.219240
Cloudtail India	999.00			100.0	1.1112	4.5	89%	1	1	0	2020-07-30 07:50:01.219240
