Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Novex	779.00	662		0.0	1.0	4	78%	0	0	0	2020-07-23 14:34:01.462693
Cloudtail India	799.00			20.0	1.0257	4.5	90%	1	1	1	2020-07-23 14:34:01.462693
